"","name","id","nametype","recclass","mass_in_grams","fell_or_found","year","latitude","longitude","GeoLocation"
"8804","Dominion Range 08361",54102,"Valid","LL6",38.7,"Found",2008,0,0,"(0.0, 0.0)"
"8805","Dominion Range 08362",54103,"Valid","LL6",19.8,"Found",2008,0,0,"(0.0, 0.0)"
"8806","Dominion Range 08363",54104,"Valid","LL6",24.3,"Found",2008,0,0,"(0.0, 0.0)"
"8807","Dominion Range 08364",54105,"Valid","LL5",21,"Found",2008,0,0,"(0.0, 0.0)"
"8808","Dominion Range 08365",54106,"Valid","L6",19,"Found",2008,0,0,"(0.0, 0.0)"
"8809","Dominion Range 08366",54107,"Valid","L6",48.7,"Found",2008,0,0,"(0.0, 0.0)"
"8810","Dominion Range 08367",54108,"Valid","H6",20.9,"Found",2008,0,0,"(0.0, 0.0)"
"8811","Dominion Range 08368",54109,"Valid","LL6",28.5,"Found",2008,0,0,"(0.0, 0.0)"
"8812","Dominion Range 08369",54110,"Valid","LL6",18,"Found",2008,0,0,"(0.0, 0.0)"
"8813","Dominion Range 08370",52135,"Valid","L6",4.4,"Found",2008,0,0,"(0.0, 0.0)"
"8814","Dominion Range 08371",52136,"Valid","H6",5.2,"Found",2008,0,0,"(0.0, 0.0)"
"8815","Dominion Range 08372",53107,"Valid","Ureilite",6.6,"Found",2008,0,0,"(0.0, 0.0)"
"8816","Dominion Range 08373",52137,"Valid","H6",4.1,"Found",2008,0,0,"(0.0, 0.0)"
"8817","Dominion Range 08374",52138,"Valid","H6",4.3,"Found",2008,0,0,"(0.0, 0.0)"
"8818","Dominion Range 08375",52139,"Valid","LL6",1.9,"Found",2008,0,0,"(0.0, 0.0)"
"8819","Dominion Range 08376",52140,"Valid","L6",9.1,"Found",2008,0,0,"(0.0, 0.0)"
"8820","Dominion Range 08377",53108,"Valid","H5",4.2,"Found",2008,0,0,"(0.0, 0.0)"
"8821","Dominion Range 08378",53109,"Valid","H6",5.5,"Found",2008,0,0,"(0.0, 0.0)"
"8822","Dominion Range 08379",52141,"Valid","L6",1.2,"Found",2008,0,0,"(0.0, 0.0)"
"8823","Dominion Range 08380",54111,"Valid","H6",2.8,"Found",2008,0,0,"(0.0, 0.0)"
"8824","Dominion Range 08381",54112,"Valid","H6",3.2,"Found",2008,0,0,"(0.0, 0.0)"
"8825","Dominion Range 08382",54113,"Valid","H6",2.3,"Found",2008,0,0,"(0.0, 0.0)"
"8826","Dominion Range 08383",54114,"Valid","H6",2.1,"Found",2008,0,0,"(0.0, 0.0)"
"8827","Dominion Range 08384",54115,"Valid","LL6",2.6,"Found",2008,0,0,"(0.0, 0.0)"
"8828","Dominion Range 08385",54116,"Valid","L3",2.5,"Found",2008,0,0,"(0.0, 0.0)"
"8829","Dominion Range 08386",54117,"Valid","LL6",4.9,"Found",2008,0,0,"(0.0, 0.0)"
"8830","Dominion Range 08387",53110,"Valid","LL6",5.7,"Found",2008,0,0,"(0.0, 0.0)"
"8831","Dominion Range 08388",54118,"Valid","L6",6.1,"Found",2008,0,0,"(0.0, 0.0)"
"8832","Dominion Range 08389",54119,"Valid","L6",2.5,"Found",2008,0,0,"(0.0, 0.0)"
"8833","Dominion Range 08390",53111,"Valid","H5",83.3,"Found",2008,0,0,"(0.0, 0.0)"
"8834","Dominion Range 08391",52142,"Valid","H6",80.6,"Found",2008,0,0,"(0.0, 0.0)"
"8835","Dominion Range 08392",53112,"Valid","L6",79.1,"Found",2008,0,0,"(0.0, 0.0)"
"8836","Dominion Range 08393",52143,"Valid","LL6",34.2,"Found",2008,0,0,"(0.0, 0.0)"
"8837","Dominion Range 08394",52144,"Valid","LL6",42.4,"Found",2008,0,0,"(0.0, 0.0)"
"8838","Dominion Range 08395",52145,"Valid","LL6",53.2,"Found",2008,0,0,"(0.0, 0.0)"
"8839","Dominion Range 08396",52146,"Valid","LL5",44.8,"Found",2008,0,0,"(0.0, 0.0)"
"8840","Dominion Range 08397",53113,"Valid","L-imp melt",68.8,"Found",2008,0,0,"(0.0, 0.0)"
"8841","Dominion Range 08398",52147,"Valid","LL5",59.7,"Found",2008,0,0,"(0.0, 0.0)"
"8842","Dominion Range 08399",52148,"Valid","L6",85.5,"Found",2008,0,0,"(0.0, 0.0)"
"8843","Dominion Range 08400",54120,"Valid","L6",49.9,"Found",2008,0,0,"(0.0, 0.0)"
"8844","Dominion Range 08401",54121,"Valid","L5",97.9,"Found",2008,0,0,"(0.0, 0.0)"
"8845","Dominion Range 08402",54122,"Valid","L5",55.8,"Found",2008,0,0,"(0.0, 0.0)"
"8846","Dominion Range 08403",54123,"Valid","L5",78.7,"Found",2008,0,0,"(0.0, 0.0)"
"8847","Dominion Range 08404",54124,"Valid","L6",70.3,"Found",2008,0,0,"(0.0, 0.0)"
"8848","Dominion Range 08405",54125,"Valid","L5",92.8,"Found",2008,0,0,"(0.0, 0.0)"
"8849","Dominion Range 08406",54126,"Valid","L5",45.9,"Found",2008,0,0,"(0.0, 0.0)"
"8850","Dominion Range 08407",54127,"Valid","L6",115.6,"Found",2008,0,0,"(0.0, 0.0)"
"8851","Dominion Range 08408",54128,"Valid","LL6",71.3,"Found",2008,0,0,"(0.0, 0.0)"
"8852","Dominion Range 08409",54129,"Valid","LL5",76.5,"Found",2008,0,0,"(0.0, 0.0)"
"8853","Dominion Range 08410",54130,"Valid","L6",29.3,"Found",2008,0,0,"(0.0, 0.0)"
"8854","Dominion Range 08411",52149,"Valid","LL5",47.4,"Found",2008,0,0,"(0.0, 0.0)"
"8855","Dominion Range 08412",52150,"Valid","LL5",37.7,"Found",2008,0,0,"(0.0, 0.0)"
"8856","Dominion Range 08413",52151,"Valid","LL5",32.5,"Found",2008,0,0,"(0.0, 0.0)"
"8857","Dominion Range 08414",52152,"Valid","H6",42,"Found",2008,0,0,"(0.0, 0.0)"
"8858","Dominion Range 08415",52153,"Valid","L6",42,"Found",2008,0,0,"(0.0, 0.0)"
"8859","Dominion Range 08416",52154,"Valid","LL5",82,"Found",2008,0,0,"(0.0, 0.0)"
"8860","Dominion Range 08417",52155,"Valid","L6",31.5,"Found",2008,0,0,"(0.0, 0.0)"
"8861","Dominion Range 08418",52156,"Valid","L6",29.6,"Found",2008,0,0,"(0.0, 0.0)"
"8862","Dominion Range 08419",52157,"Valid","L5",93,"Found",2008,0,0,"(0.0, 0.0)"
"8863","Dominion Range 08420",54131,"Valid","LL6",54.8,"Found",2008,0,0,"(0.0, 0.0)"
"8864","Dominion Range 08421",54132,"Valid","LL6",49.1,"Found",2008,0,0,"(0.0, 0.0)"
"8865","Dominion Range 08422",54133,"Valid","LL6",17.9,"Found",2008,0,0,"(0.0, 0.0)"
"8866","Dominion Range 08423",54134,"Valid","LL5",24.9,"Found",2008,0,0,"(0.0, 0.0)"
"8867","Dominion Range 08424",54135,"Valid","LL6",53.1,"Found",2008,0,0,"(0.0, 0.0)"
"8868","Dominion Range 08425",54136,"Valid","LL6",31.4,"Found",2008,0,0,"(0.0, 0.0)"
"8869","Dominion Range 08426",54137,"Valid","LL6",24.8,"Found",2008,0,0,"(0.0, 0.0)"
"8870","Dominion Range 08427",54138,"Valid","LL6",45,"Found",2008,0,0,"(0.0, 0.0)"
"8871","Dominion Range 08428",54139,"Valid","LL6",19.7,"Found",2008,0,0,"(0.0, 0.0)"
"8872","Dominion Range 08429",54140,"Valid","LL6",23.3,"Found",2008,0,0,"(0.0, 0.0)"
"8873","Dominion Range 08430",52158,"Valid","LL5",108.7,"Found",2008,0,0,"(0.0, 0.0)"
"8874","Dominion Range 08431",52159,"Valid","LL6",128.9,"Found",2008,0,0,"(0.0, 0.0)"
"8875","Dominion Range 08432",52160,"Valid","LL5",59.8,"Found",2008,0,0,"(0.0, 0.0)"
"8876","Dominion Range 08433",52161,"Valid","LL5",65.9,"Found",2008,0,0,"(0.0, 0.0)"
"8877","Dominion Range 08434",52162,"Valid","LL6",85.6,"Found",2008,0,0,"(0.0, 0.0)"
"8878","Dominion Range 08435",52163,"Valid","H6",60.5,"Found",2008,0,0,"(0.0, 0.0)"
"8879","Dominion Range 08436",52164,"Valid","LL5",147.3,"Found",2008,0,0,"(0.0, 0.0)"
"8880","Dominion Range 08437",52165,"Valid","LL6",45.5,"Found",2008,0,0,"(0.0, 0.0)"
"8881","Dominion Range 08438",52166,"Valid","LL6",113.1,"Found",2008,0,0,"(0.0, 0.0)"
"8882","Dominion Range 08439",52167,"Valid","LL6",106.2,"Found",2008,0,0,"(0.0, 0.0)"
"8883","Dominion Range 08440",53114,"Valid","L5",29.7,"Found",2008,0,0,"(0.0, 0.0)"
"8884","Dominion Range 08441",53115,"Valid","L6",12.7,"Found",2008,0,0,"(0.0, 0.0)"
"8885","Dominion Range 08442",53116,"Valid","H5",14.2,"Found",2008,0,0,"(0.0, 0.0)"
"8886","Dominion Range 08443",53117,"Valid","L5",20.1,"Found",2008,0,0,"(0.0, 0.0)"
"8887","Dominion Range 08444",53118,"Valid","L5",36.8,"Found",2008,0,0,"(0.0, 0.0)"
"8888","Dominion Range 08445",53119,"Valid","L6",12.3,"Found",2008,0,0,"(0.0, 0.0)"
"8889","Dominion Range 08446",53120,"Valid","L5",25.8,"Found",2008,0,0,"(0.0, 0.0)"
"8890","Dominion Range 08447",53121,"Valid","L6",18.6,"Found",2008,0,0,"(0.0, 0.0)"
"8891","Dominion Range 08448",53122,"Valid","LL5",57.6,"Found",2008,0,0,"(0.0, 0.0)"
"8892","Dominion Range 08449",53123,"Valid","LL6",40.5,"Found",2008,0,0,"(0.0, 0.0)"
"8893","Dominion Range 08450",53124,"Valid","LL5",20.4,"Found",2008,0,0,"(0.0, 0.0)"
"8894","Dominion Range 08451",53125,"Valid","L6",11.6,"Found",2008,0,0,"(0.0, 0.0)"
"8895","Dominion Range 08452",53126,"Valid","L6",9.6,"Found",2008,0,0,"(0.0, 0.0)"
"8896","Dominion Range 08453",53127,"Valid","L6",14.9,"Found",2008,0,0,"(0.0, 0.0)"
"8897","Dominion Range 08454",53128,"Valid","LL5",30.4,"Found",2008,0,0,"(0.0, 0.0)"
"8898","Dominion Range 08455",53129,"Valid","H6",19,"Found",2008,0,0,"(0.0, 0.0)"
"8899","Dominion Range 08456",53130,"Valid","H6",10.7,"Found",2008,0,0,"(0.0, 0.0)"
"8900","Dominion Range 08457",53131,"Valid","LL6",17,"Found",2008,0,0,"(0.0, 0.0)"
"8901","Dominion Range 08458",53132,"Valid","LL6",19.2,"Found",2008,0,0,"(0.0, 0.0)"
"8902","Dominion Range 08459",53133,"Valid","LL6",21.3,"Found",2008,0,0,"(0.0, 0.0)"
"8903","Dominion Range 08460",53134,"Valid","LL5",53.4,"Found",2008,0,0,"(0.0, 0.0)"
"8904","Dominion Range 08461",53135,"Valid","L6",122.4,"Found",2008,0,0,"(0.0, 0.0)"
"8905","Dominion Range 08462",53136,"Valid","LL5",133.9,"Found",2008,0,0,"(0.0, 0.0)"
"8906","Dominion Range 08463",53137,"Valid","LL5",160.9,"Found",2008,0,0,"(0.0, 0.0)"
"8907","Dominion Range 08464",53138,"Valid","L6",72.6,"Found",2008,0,0,"(0.0, 0.0)"
"8908","Dominion Range 08465",53139,"Valid","L6",92.5,"Found",2008,0,0,"(0.0, 0.0)"
"8909","Dominion Range 08466",53140,"Valid","LL5",48.7,"Found",2008,0,0,"(0.0, 0.0)"
"8910","Dominion Range 08467",53141,"Valid","LL5",82.5,"Found",2008,0,0,"(0.0, 0.0)"
"8911","Dominion Range 08468",53142,"Valid","H3.5",64.8,"Found",2008,0,0,"(0.0, 0.0)"
"8912","Dominion Range 08469",53143,"Valid","LL5",148.8,"Found",2008,0,0,"(0.0, 0.0)"
"8913","Dominion Range 08470",53144,"Valid","LL6",36.3,"Found",2008,0,0,"(0.0, 0.0)"
"8914","Dominion Range 08471",53145,"Valid","LL6",31.3,"Found",2008,0,0,"(0.0, 0.0)"
"8915","Dominion Range 08472",53146,"Valid","LL5",18.5,"Found",2008,0,0,"(0.0, 0.0)"
"8916","Dominion Range 08473",53147,"Valid","LL5",14.9,"Found",2008,0,0,"(0.0, 0.0)"
"8917","Dominion Range 08474",53148,"Valid","LL6",17.4,"Found",2008,0,0,"(0.0, 0.0)"
"8918","Dominion Range 08475",53149,"Valid","L5",17.9,"Found",2008,0,0,"(0.0, 0.0)"
"8919","Dominion Range 08476",53150,"Valid","CV3",25.1,"Found",2008,0,0,"(0.0, 0.0)"
"8920","Dominion Range 08477",53151,"Valid","LL5",14.5,"Found",2008,0,0,"(0.0, 0.0)"
"8921","Dominion Range 08478",53152,"Valid","LL5",21.2,"Found",2008,0,0,"(0.0, 0.0)"
"8922","Dominion Range 08479",53153,"Valid","L6",11.9,"Found",2008,0,0,"(0.0, 0.0)"
"8923","Dominion Range 08480",53154,"Valid","H5",14.5,"Found",2008,0,0,"(0.0, 0.0)"
"8924","Dominion Range 08481",53155,"Valid","L5",9.9,"Found",2008,0,0,"(0.0, 0.0)"
"8925","Dominion Range 08482",53156,"Valid","LL6",21.4,"Found",2008,0,0,"(0.0, 0.0)"
"8926","Dominion Range 08483",53157,"Valid","L6",19.2,"Found",2008,0,0,"(0.0, 0.0)"
"8927","Dominion Range 08484",53158,"Valid","LL6",22.4,"Found",2008,0,0,"(0.0, 0.0)"
"8928","Dominion Range 08485",53159,"Valid","LL6",18.3,"Found",2008,0,0,"(0.0, 0.0)"
"8929","Dominion Range 08486",53160,"Valid","LL6",23,"Found",2008,0,0,"(0.0, 0.0)"
"8930","Dominion Range 08487",53161,"Valid","LL6",25.2,"Found",2008,0,0,"(0.0, 0.0)"
"8931","Dominion Range 08488",53162,"Valid","LL6",25.2,"Found",2008,0,0,"(0.0, 0.0)"
"8932","Dominion Range 08489",53163,"Valid","LL5",12.9,"Found",2008,0,0,"(0.0, 0.0)"
"8933","Dominion Range 08490",53164,"Valid","LL6",18.5,"Found",2008,0,0,"(0.0, 0.0)"
"8934","Dominion Range 08491",53165,"Valid","L5",34.5,"Found",2008,0,0,"(0.0, 0.0)"
"8935","Dominion Range 08492",53166,"Valid","LL6",35.7,"Found",2008,0,0,"(0.0, 0.0)"
"8936","Dominion Range 08493",53167,"Valid","LL5",22.8,"Found",2008,0,0,"(0.0, 0.0)"
"8937","Dominion Range 08494",53168,"Valid","L6",21.2,"Found",2008,0,0,"(0.0, 0.0)"
"8938","Dominion Range 08495",53169,"Valid","H6",38.1,"Found",2008,0,0,"(0.0, 0.0)"
"8939","Dominion Range 08496",53170,"Valid","L6",15.5,"Found",2008,0,0,"(0.0, 0.0)"
"8940","Dominion Range 08497",53171,"Valid","L6",28.7,"Found",2008,0,0,"(0.0, 0.0)"
