,name,id,nametype,recclass,mass_in_grams,fell_or_found,year,latitude,longitude,GeoLocation,group
1622,Alvord,2287,Valid,"Iron, IVA",17500.0,Found,1976,43.32222,-96.28889,"(43.32222, -96.28889)",IVA
1673,Assamakka,53892,Valid,"Iron, IVA-an",4400.0,Found,2002,19.26667,5.91667,"(19.26667, 5.91667)",IVA
1777,Bishop Canyon,5058,Valid,"Iron, IVA",8600.0,Found,1912,38.0,-108.5,"(38.0, -108.5)",IVA
1812,Blumenau,5089,Valid,"Iron, IVA",367.0,Found,1986,-26.92383,-49.05883,"(-26.92383, -49.05883)",IVA
1815,Bodaibo,5094,Valid,"Iron, IVA",15900.0,Found,1907,57.85,114.2,"(57.85, 114.2)",IVA
1825,Boogaldi,5107,Valid,"Iron, IVA",2000.0,Found,1900,-31.15,149.11667,"(-31.15, 149.11667)",IVA
1855,Bristol,5143,Valid,"Iron, IVA",20000.0,Found,1937,36.56667,-82.18333,"(36.56667, -82.18333)",IVA
1892,Bushman Land,5179,Valid,"Iron, IVA",3000.0,Found,1933,-30.0,20.0,"(-30.0, 20.0)",IVA
2076,Chinautla,5352,Valid,"Iron, IVA-an",5720.0,Found,1902,14.5,-90.5,"(14.5, -90.5)",IVA
2094,Cleburne,5377,Valid,"Iron, IVA",6800.0,Found,1907,32.31667,-97.41667,"(32.31667, -97.41667)",IVA
2225,Cranberry Plains,5462,Valid,"Iron, IVA",90.0,Found,1852,37.23333,-80.73333,"(37.23333, -80.73333)",IVA
2228,Cratheús (1931),5466,Valid,"Iron, IVA",27500.0,Found,1914,-5.25,-40.5,"(-5.25, -40.5)",IVA
4847,Duchesne,7737,Valid,"Iron, IVA",22700.0,Found,1906,40.38333,-110.86667,"(40.38333, -110.86667)",IVA
4848,Duel Hill (1854),7738,Valid,"Iron, IVA",21800.0,Found,1854,35.85,-82.7,"(35.85, -82.7)",IVA
5233,Fuzzy Creek,10841,Valid,"Iron, IVA",2700.0,Found,1979,31.61111,-99.90417,"(31.61111, -99.90417)",IVA
5239,Gan Gan,10852,Valid,"Iron, IVA",83000.0,Found,1984,-42.66667,-68.08333,"(-42.66667, -68.08333)",IVA
5258,Gibeon,10912,Valid,"Iron, IVA",26000000.0,Found,1836,-25.5,18.0,"(-25.5, 18.0)",IVA
5345,Guanghua,11434,Valid,"Iron, IVA",190000.0,Found,1932,32.4,111.7,"(32.4, 111.7)",IVA
5746,Harriman (Of),11840,Valid,"Iron, IVA",30000.0,Found,1947,35.95,-84.56667,"(35.95, -84.56667)",IVA
5783,Hill City,11886,Valid,"Iron, IVA",11700.0,Found,1947,39.36667,-99.85,"(39.36667, -99.85)",IVA
5805,Huangling,11920,Valid,"Iron, IVA",367.0,Found,1979,29.5,110.0,"(29.5, 110.0)",IVA
5870,Huizopa,11985,Valid,"Iron, IVA",140000.0,Found,1907,28.9,-108.56667,"(28.9, -108.56667)",IVA
5915,Iron River,12048,Valid,"Iron, IVA",1420.0,Found,1889,46.07944,-88.55972,"(46.07944, -88.55972)",IVA
5934,Jamestown,12071,Valid,"Iron, IVA",4000.0,Found,1885,46.61667,-98.5,"(46.61667, -98.5)",IVA
6655,Jonesboro,12201,Valid,"Iron, IVA",30.0,Found,1891,36.3,-82.46667,"(36.3, -82.46667)",IVA
6703,Kharga,12290,Valid,"Iron, IVA",1040.0,Found,2000,31.1325,25.04717,"(31.1325, 25.04717)",IVA
6734,Kossuth,12350,Valid,"Iron, IVA",5900.0,Found,1975,40.66667,-84.35,"(40.66667, -84.35)",IVA
6776,La Grange,12399,Valid,"Iron, IVA",50800.0,Found,1860,38.4,-85.36667,"(38.4, -85.36667)",IVA
6895,Longchang,14695,Valid,"Iron, IVA-an",158500.0,Found,1781,29.3,105.3,"(29.3, 105.3)",IVA
7036,Mantos Blancos,15408,Valid,"Iron, IVA",10300.0,Found,1876,-23.45,-70.11667,"(-23.45, -70.11667)",IVA
7041,Maria da Fé,15416,Valid,"Iron, IVA",18000.0,Found,1987,-22.3,-45.36667,"(-22.3, -45.36667)",IVA
7042,Maria Elena (1935),15417,Valid,"Iron, IVA",15500.0,Found,1935,-22.33333,-69.66667,"(-22.33333, -69.66667)",IVA
7052,Mart,15435,Valid,"Iron, IVA",7140.0,Found,1898,31.5,-96.88333,"(31.5, -96.88333)",IVA
7097,Millarville,16642,Valid,"Iron, IVA",15636.0,Found,1977,50.79722,-114.30944,"(50.79722, -114.30944)",IVA
7161,Mount Sir Charles,16803,Valid,"Iron, IVA",22900.0,Found,1942,-23.83333,134.03333,"(-23.83333, 134.03333)",IVA
7271,New Westville,16961,Valid,"Iron, IVA",4800.0,Found,1941,39.8,-84.81667,"(39.8, -84.81667)",IVA
7500,Novorybinskoe,17931,Valid,"Iron, IVA",3055.0,Found,1937,51.88333,71.25,"(51.88333, 71.25)",IVA
7525,Obernkirchen,17976,Valid,"Iron, IVA",41000.0,Found,1863,52.26667,9.1,"(52.26667, 9.1)",IVA
7577,Otchinjau,18041,Valid,"Iron, IVA",30000.0,Found,1919,-16.5,14.0,"(-16.5, 14.0)",IVA
7594,Page City,18070,Valid,"Iron, IVA",13630.0,Found,1980,39.16667,-101.28333,"(39.16667, -101.28333)",IVA
7637,Para de Minas,18099,Valid,"Iron, IVA",116300.0,Found,1934,-19.86667,-44.61667,"(-19.86667, -44.61667)",IVA
7736,Putnam County,18906,Valid,"Iron, IVA",32700.0,Found,1839,33.25,-83.25,"(33.25, -83.25)",IVA
8119,Rica Aventura,22596,Valid,"Iron, IVA",5395.0,Found,1910,-21.98333,-69.61667,"(-21.98333, -69.61667)",IVA
8316,San Francisco Mountains,23124,Valid,"Iron, IVA",1700.0,Found,1920,35.0,-112.0,"(35.0, -112.0)",IVA
8402,São João Nepomuceno,23170,Valid,"Iron, IVA-an",15300.0,Found,1960,-21.55,-43.01667,"(-21.55, -43.01667)",IVA
8404,Saotome,23174,Valid,"Iron, IVA",10880.0,Found,1892,36.5,137.0,"(36.5, 137.0)",IVA
8919,Seneca Township,23499,Valid,"Iron, IVA",11500.0,Found,1923,41.78333,-84.18333,"(41.78333, -84.18333)",IVA
8920,Serrania de Varas,23503,Valid,"Iron, IVA",1500.0,Found,1875,-24.55,-69.06667,"(-24.55, -69.06667)",IVA
8957,Shirahagi,23536,Valid,"Iron, IVA",22700.0,Found,1890,36.7,137.36667,"(36.7, 137.36667)",IVA
9090,Signal Mountain,23592,Valid,"Iron, IVA",63500.0,Found,1919,32.5,-115.5,"(32.5, -115.5)",IVA
9143,Smithland,23650,Valid,"Iron, IVA",5000.0,Found,1839,37.13333,-88.4,"(37.13333, -88.4)",IVA
9152,Social Circle,23659,Valid,"Iron, IVA",99300.0,Found,1927,33.7,-83.7,"(33.7, -83.7)",IVA
9188,Steinbach,23722,Valid,"Iron, IVA-an",98000.0,Found,1724,50.5,12.5,"(50.5, 12.5)",IVA
9601,Vitoria da Conquista,48953,Valid,"Iron, IVA",10500.0,Found,2007,-14.83861,-40.83611,"(-14.83861, -40.83611)",IVA
9663,Western Arkansas,24248,Valid,"Iron, IVA",1750.0,Found,1890,35.0,-94.0,"(35.0, -94.0)",IVA
9713,Wood's Mountain,24332,Valid,"Iron, IVA",3867.0,Found,1918,35.68333,-82.18333,"(35.68333, -82.18333)",IVA
9729,Yanhuitlan,30349,Valid,"Iron, IVA",421000.0,Found,1825,17.53333,-97.35,"(17.53333, -97.35)",IVA
9744,Yingde,30363,Valid,"Iron, IVA",3000000.0,Found,1964,24.2,113.4,"(24.2, 113.4)",IVA
9757,Yudoma,30376,Valid,"Iron, IVA",7600.0,Found,1946,60.0,140.0,"(60.0, 140.0)",IVA
9766,Zaragoza,48916,Valid,"Iron, IVA-an",162000.0,Found,1979,41.65,-0.86667,"(41.65, -0.86667)",IVA
1989,Cape of Good Hope,5261,Valid,"Iron, IVB",136000.0,Found,1793,-33.5,26.0,"(-33.5, 26.0)",IVB
2018,Catalina 003,56101,Valid,"Iron, IVB",3180.0,Found,1999,-25.20467,-69.82858,"(-25.20467, -69.82858)",IVB
4853,Dumont,47341,Valid,"Iron, IVB",27420.0,Found,1994,33.81667,-100.51667,"(33.81667, -100.51667)",IVB
5786,Hoba,11890,Valid,"Iron, IVB",60000000.0,Found,1920,-19.58333,17.91667,"(-19.58333, 17.91667)",IVB
5912,Iquique,12045,Valid,"Iron, IVB",12500.0,Found,1871,-20.18333,-69.73333,"(-20.18333, -69.73333)",IVB
6726,Kokomo,12340,Valid,"Iron, IVB",1800.0,Found,1862,40.48333,-86.36667,"(40.48333, -86.36667)",IVB
8396,Santa Clara,23163,Valid,"Iron, IVB",63000.0,Found,1976,24.46667,-103.35,"(24.46667, -103.35)",IVB
9109,Skookum,23623,Valid,"Iron, IVB",16000.0,Found,1905,63.91667,-139.33333,"(63.91667, -139.33333)",IVB
9366,Tawallah Valley,23889,Valid,"Iron, IVB",75750.0,Found,1939,-15.7,135.66667,"(-15.7, 135.66667)",IVB
9375,Ternera,23903,Valid,"Iron, IVB",1980.0,Found,1891,-27.33333,-69.8,"(-27.33333, -69.8)",IVB
9424,Tinnie,24006,Valid,"Iron, IVB",15300.0,Found,1978,33.38333,-105.25,"(33.38333, -105.25)",IVB
9426,Tlacotepec,24013,Valid,"Iron, IVB",71000.0,Found,1903,18.65,-97.55,"(18.65, -97.55)",IVB
9620,Warburton Range,24212,Valid,"Iron, IVB",56930.0,Found,1963,-26.28333,126.66667,"(-26.28333, 126.66667)",IVB
9644,Weaver Mountains,24227,Valid,"Iron, IVB",38800.0,Found,1898,34.25,-112.75,"(34.25, -112.75)",IVB
433,Kakangari,12230,Valid,K3,350.0,Fell,1890,12.38333,78.51667,"(12.38333, 78.51667)",K
6849,Lea County 002,12751,Valid,K3,11.0,Found,1988,32.03333,-103.16667,"(32.03333, -103.16667)",K
0,Aachen,1,Valid,L5,21.0,Fell,1880,50.775,6.08333,"(50.775, 6.08333)",L
4,Achiras,370,Valid,L6,780.0,Fell,1902,-33.16667,-64.95,"(-33.16667, -64.95)",L
8,Aguada,398,Valid,L6,1620.0,Fell,1930,-31.6,-65.23333,"(-31.6, -65.23333)",L
9,Aguila Blanca,417,Valid,L,1440.0,Fell,1920,-30.86667,-64.55,"(-30.86667, -64.55)",L
11,Aïr,424,Valid,L6,24000.0,Fell,1925,19.08333,8.38333,"(19.08333, 8.38333)",L
13,Akaba,426,Valid,L6,779.0,Fell,1949,29.51667,35.05,"(29.51667, 35.05)",L
21,Alberta,454,Valid,L,625.0,Fell,1949,2.0,22.66667,"(2.0, 22.66667)",L
24,Aleppo,462,Valid,L6,3200.0,Fell,1873,36.23333,37.13333,"(36.23333, 37.13333)",L
27,Alfianello,466,Valid,L6,228000.0,Fell,1883,45.26667,10.15,"(45.26667, 10.15)",L
34,Andover,2295,Valid,L6,3200.0,Fell,1898,44.61667,-70.75,"(44.61667, -70.75)",L
35,Andreevka,2296,Valid,L3,600.0,Fell,1969,48.7,37.5,"(48.7, 37.5)",L
37,Angers,2301,Valid,L6,367.0,Fell,1822,47.46667,-0.55,"(47.46667, -0.55)",L
41,Aomori,2313,Valid,L6,320.0,Fell,1984,40.81056,140.78556,"(40.81056, 140.78556)",L
43,Apt,2320,Valid,L6,3200.0,Fell,1803,43.86667,5.38333,"(43.86667, 5.38333)",L
48,Ash Creek,48954,Valid,L6,9500.0,Fell,2009,31.805,-97.01,"(31.805, -97.01)",L
49,Ashdon,2346,Valid,L6,1300.0,Fell,1923,52.05,0.3,"(52.05, 0.3)",L
51,Atarra,4883,Valid,L4,1280.0,Fell,1920,25.25417,80.625,"(25.25417, 80.625)",L
52,Atemajac,4884,Valid,L6,94.2,Fell,1896,20.06667,-103.66667,"(20.06667, -103.66667)",L
54,Atoka,4888,Valid,L6,1384.2,Fell,1945,34.31667,-96.15,"(34.31667, -96.15)",L
56,Aumale,4899,Valid,L6,50000.0,Fell,1865,36.16667,3.66667,"(36.16667, 3.66667)",L
57,Aumieres,4900,Valid,L6,2000.0,Fell,1842,44.33333,3.23333,"(44.33333, 3.23333)",L
58,Ausson,4903,Valid,L5,50000.0,Fell,1858,43.08333,0.58333,"(43.08333, 0.58333)",L
62,Awere,4910,Valid,L4,134.0,Fell,1968,2.71667,32.83333,"(2.71667, 32.83333)",L
63,Aztec,4913,Valid,L6,2830.0,Fell,1938,36.8,-108.0,"(36.8, -108.0)",L
64,Bachmut,4917,Valid,L6,18000.0,Fell,1814,48.6,38.0,"(48.6, 38.0)",L
66,Bald Mountain,4925,Valid,L4,3700.0,Fell,1929,35.96667,-82.48333,"(35.96667, -82.48333)",L
67,Baldwyn,4926,Valid,L6,345.0,Fell,1922,34.5,-88.66667,"(34.5, -88.66667)",L
71,Bansur,4936,Valid,L6,15000.0,Fell,1892,27.7,76.33333,"(27.7, 76.33333)",L
72,Banswal,4937,Valid,L5,14.0,Fell,1913,30.4,78.2,"(30.4, 78.2)",L
79,Baroti,4949,Valid,L6,4500.0,Fell,1910,31.61667,76.8,"(31.61667, 76.8)",L
80,Barwell,4954,Valid,L5,44000.0,Fell,1965,52.56528,-1.33972,"(52.56528, -1.33972)",L
82,Baszkówka,4957,Valid,L5,15500.0,Fell,1994,52.03333,20.93583,"(52.03333, 20.93583)",L
84,Bath Furnace,4975,Valid,L6,86000.0,Fell,1902,38.25,-83.75,"(38.25, -83.75)",L
85,Battle Mountain,56133,Valid,L6,2900.0,Fell,2012,40.66813,-117.18913,"(40.66813, -117.18913)",L
87,Baxter,4977,Valid,L6,611.0,Fell,1916,36.75,-93.5,"(36.75, -93.5)",L
95,Beni M'hira,5018,Valid,L6,19000.0,Fell,2001,32.86667,10.8,"(32.86667, 10.8)",L
100,Berduc,48975,Valid,L6,270.0,Fell,2008,-31.91,-58.32833,"(-31.91, -58.32833)",L
102,Berlanguillas,5029,Valid,L6,1440.0,Fell,1811,41.68333,-3.8,"(41.68333, -3.8)",L
105,Beuste,5034,Valid,L5,2000.0,Fell,1859,43.21667,-0.23333,"(43.21667, -0.23333)",L
107,Bhagur,5037,Valid,L6,18.0,Fell,1877,20.88333,74.83333,"(20.88333, 74.83333)",L
109,Bherai,5039,Valid,L6,100.0,Fell,1893,20.83333,71.46667,"(20.83333, 71.46667)",L
121,Black Moshannan Park,5065,Valid,L5,705.0,Fell,1941,40.91667,-78.08333,"(40.91667, -78.08333)",L
122,Blackwell,5068,Valid,L5,2381.0,Fell,1906,36.83333,-97.33333,"(36.83333, -97.33333)",L
123,Blanket,5071,Valid,L6,5100.0,Fell,1909,31.83333,-98.83333,"(31.83333, -98.83333)",L
127,Bocas,5093,Valid,L6,56.0,Fell,1804,23.0,-102.0,"(23.0, -102.0)",L
131,Bori,5111,Valid,L6,8600.0,Fell,1894,21.95,78.03333,"(21.95, 78.03333)",L
133,Borkut,5113,Valid,L5,7000.0,Fell,1852,48.15,24.28333,"(48.15, 24.28333)",L
135,Botschetschki,5117,Valid,L4,614.0,Fell,1823,51.33333,33.88333,"(51.33333, 33.88333)",L
136,Boumdeid (2003),57168,Valid,L6,190.0,Fell,2003,17.71067,-11.3715,"(17.71067, -11.3715)",L
137,Boumdeid (2011),57167,Valid,L6,3599.0,Fell,2011,17.17493,-11.34133,"(17.17493, -11.34133)",L
138,Bovedy,5121,Valid,L3,5460.0,Fell,1969,54.56667,-6.33333,"(54.56667, -6.33333)",L
139,Bradford Woods,5128,Valid,L,762.0,Fell,1886,40.5,-80.08333,"(40.5, -80.08333)",L
144,Bruderheim,5156,Valid,L6,303000.0,Fell,1960,53.9,-112.88333,"(53.9, -112.88333)",L
150,Bursa,5177,Valid,L6,25000.0,Fell,1946,40.2,29.23333,"(40.2, 29.23333)",L
151,Buschhof,5178,Valid,L6,5000.0,Fell,1863,46.45,25.78333,"(46.45, 25.78333)",L
160,Campos Sales,5249,Valid,L5,23680.0,Fell,1991,-7.03333,-40.16667,"(-7.03333, -40.16667)",L
161,Çanakkale,5250,Valid,L6,4000.0,Fell,1964,39.8,26.6,"(39.8, 26.6)",L
171,Castine,5293,Valid,L6,94.0,Fell,1848,44.38333,-68.75,"(44.38333, -68.75)",L
174,Ceniceros,5306,Valid,L3.7,1025.0,Fell,1988,26.46667,-105.23333,"(26.46667, -105.23333)",L
177,Chadong,5313,Valid,L6,3700.0,Fell,1998,28.53333,109.31667,"(28.53333, 109.31667)",L
180,Chajari,5316,Valid,L5,18300.0,Fell,1933,-30.78333,-58.05,"(-30.78333, -58.05)",L
181,Chandakapur,5320,Valid,L5,8800.0,Fell,1838,20.26667,76.01667,"(20.26667, 76.01667)",L
182,Chandpur,5321,Valid,L6,1100.0,Fell,1885,27.28333,79.05,"(27.28333, 79.05)",L
184,Chantonnay,5325,Valid,L6,31500.0,Fell,1812,46.68333,1.05,"(46.68333, 1.05)",L
189,Château-Renard,5332,Valid,L6,30000.0,Fell,1841,47.93333,2.91667,"(47.93333, 2.91667)",L
196,Chervettaz,5341,Valid,L5,705.0,Fell,1901,46.55,6.81667,"(46.55, 6.81667)",L
202,Chitado,5356,Valid,L6,367.0,Fell,1966,-17.35,13.96667,"(-17.35, 13.96667)",L
203,Chitenay,5357,Valid,L6,4000.0,Fell,1978,47.47083,0.97667,"(47.47083, 0.97667)",L
204,Cilimus,5364,Valid,L5,1600.0,Fell,1979,-6.95,108.1,"(-6.95, 108.1)",L
205,Claxton,5374,Valid,L6,1455.0,Fell,1984,32.1025,-81.87278,"(32.1025, -81.87278)",L
206,Colby (Wisconsin),5395,Valid,L6,104000.0,Fell,1917,44.9,-90.28333,"(44.9, -90.28333)",L
208,Coleman,5401,Valid,L6,469.0,Fell,1994,43.76111,-84.50778,"(43.76111, -84.50778)",L
212,Cranganore,5465,Valid,L6,1460.0,Fell,1917,10.2,76.26667,"(10.2, 76.26667)",L
216,Crumlin,5477,Valid,L5,4255.0,Fell,1902,54.61667,-6.21667,"(54.61667, -6.21667)",L
220,Dandapur,5511,Valid,L6,5650.0,Fell,1878,26.91667,83.96667,"(26.91667, 83.96667)",L
222,Danville,5514,Valid,L6,2000.0,Fell,1868,34.4,-87.06667,"(34.4, -87.06667)",L
225,Daule,51559,Valid,L5,6580.0,Fell,2008,-1.87089,-79.95756,"(-1.87089, -79.95756)",L
227,Deal,6634,Valid,L6,28.0,Fell,1829,40.25,-74.0,"(40.25, -74.0)",L
228,Delhi,6642,Valid,L5,0.8,Fell,1897,28.56667,77.25,"(28.56667, 77.25)",L
229,Demina,6649,Valid,L6,16400.0,Fell,1911,51.46667,84.76667,"(51.46667, 84.76667)",L
230,Denver,6660,Valid,L6,230.0,Fell,1967,39.7825,-104.93056,"(39.7825, -104.93056)",L
234,Devri-Khera,6696,Valid,L6,1140.0,Fell,1994,24.225,76.525,"(24.225, 76.525)",L
239,Diep River,7642,Valid,L6,1000.0,Fell,1906,-33.75,18.56667,"(-33.75, 18.56667)",L
245,Dolgovoli,7659,Valid,L6,1600.0,Fell,1864,50.75,25.3,"(50.75, 25.3)",L
246,Domanitch,7661,Valid,L5,438.0,Fell,1907,40.0,29.0,"(40.0, 29.0)",L
251,Dosso,7722,Valid,L6,1250.0,Fell,1962,13.05,3.16667,"(13.05, 3.16667)",L
254,Drake Creek,7728,Valid,L6,5000.0,Fell,1827,36.4,-86.5,"(36.4, -86.5)",L
256,Dubrovnik,7736,Valid,L3-6,1900.0,Fell,1951,42.45833,18.44167,"(42.45833, 18.44167)",L
257,Dunbogan,7743,Valid,L6,30.0,Fell,1999,-31.66667,152.83333,"(-31.66667, 152.83333)",L
260,Durala,7750,Valid,L6,13200.0,Fell,1815,30.3,76.63333,"(30.3, 76.63333)",L
261,Duruma,7752,Valid,L6,577.0,Fell,1853,-4.0,39.5,"(-4.0, 39.5)",L
262,Duwun,7754,Valid,L6,2117.0,Fell,1943,33.43333,127.26667,"(33.43333, 127.26667)",L
271,El Idrissia,7807,Valid,L6,10000.0,Fell,1989,34.41667,3.25,"(34.41667, 3.25)",L
273,El Tigre,7819,Valid,L6,5000.0,Fell,1993,19.96722,-103.05167,"(19.96722, -103.05167)",L
276,Elenovka,7824,Valid,L5,54640.0,Fell,1951,47.83333,37.66667,"(47.83333, 37.66667)",L
284,Ergheo,10044,Valid,L5,20000.0,Fell,1889,1.16667,44.16667,"(1.16667, 44.16667)",L
286,Esnandes,10051,Valid,L6,1500.0,Fell,1837,46.25,-1.1,"(46.25, -1.1)",L
289,Farmington,10074,Valid,L5,89400.0,Fell,1890,39.75,-97.03333,"(39.75, -97.03333)",L
298,Fisher,10107,Valid,L6,17600.0,Fell,1894,47.81667,-96.85,"(47.81667, -96.85)",L
302,Forksville,10123,Valid,L6,6067.0,Fell,1924,36.78333,-78.08333,"(36.78333, -78.08333)",L
304,Forsyth,10164,Valid,L6,16300.0,Fell,1829,33.01667,-83.96667,"(33.01667, -83.96667)",L
307,Fuhe,52412,Valid,L5,23000.0,Fell,1945,31.47556,113.56694,"(31.47556, 113.56694)",L
308,Fukutomi,10836,Valid,L5,11620.0,Fell,1882,33.18333,130.2,"(33.18333, 130.2)",L
310,Futtehpur,10839,Valid,L6,4000.0,Fell,1822,25.95,80.81667,"(25.95, 80.81667)",L
316,Gambat,10851,Valid,L6,6400.0,Fell,1897,27.35,68.53333,"(27.35, 68.53333)",L
320,Gashua,44882,Valid,L6,4162.0,Fell,1984,12.85,11.03333,"(12.85, 11.03333)",L
323,Gifu,10914,Valid,L6,14290.0,Fell,1909,35.53333,136.88333,"(35.53333, 136.88333)",L
324,Girgenti,10917,Valid,L6,18000.0,Fell,1853,37.31667,13.56667,"(37.31667, 13.56667)",L
325,Git-Git,10919,Valid,L6,480.0,Fell,1947,9.6,9.91667,"(9.6, 9.91667)",L
329,Glatton,10930,Valid,L6,767.0,Fell,1991,52.45972,-0.3,"(52.45972, -0.3)",L
333,Granes,10956,Valid,L6,9000.0,Fell,1964,42.9,2.25,"(42.9, 2.25)",L
334,Grefsheim,11196,Valid,L5,45.5,Fell,1976,60.66667,11.0,"(60.66667, 11.0)",L
338,Grossliebenthal,11208,Valid,L6,8000.0,Fell,1881,46.35,30.58333,"(46.35, 30.58333)",L
343,Guangnan,11436,Valid,L6,367.0,Fell,1983,24.1,105.0,"(24.1, 105.0)",L
344,Guangrao,11437,Valid,L6,1900.0,Fell,1980,37.1,118.4,"(37.1, 118.4)",L
347,Guibga,11442,Valid,L5,288.0,Fell,1972,13.5,-0.68333,"(13.5, -0.68333)",L
352,Gurram Konda,11464,Valid,L6,28.0,Fell,1814,13.78333,78.56667,"(13.78333, 78.56667)",L
358,Hallingeberg,11479,Valid,L3.4,1456.0,Fell,1944,57.81667,16.23333,"(57.81667, 16.23333)",L
362,Harleton,11830,Valid,L6,8360.0,Fell,1961,32.675,-94.51167,"(32.675, -94.51167)",L
363,Harrison County,11842,Valid,L6,680.0,Fell,1859,38.25,-86.16667,"(38.25, -86.16667)",L
369,Hedjaz,11870,Valid,L3.7-6,6100.0,Fell,1910,27.33333,35.66667,"(27.33333, 35.66667)",L
373,High Possil,11884,Valid,L6,4500.0,Fell,1804,55.9,-4.23333,"(55.9, -4.23333)",L
376,Hökmark,11893,Valid,L4,305.5,Fell,1954,64.43333,21.2,"(64.43333, 21.2)",L
379,Homestead,11901,Valid,L5,230000.0,Fell,1875,41.8,-91.86667,"(41.8, -91.86667)",L
380,Honolulu,11904,Valid,L5,2420.0,Fell,1825,21.3,-157.86667,"(21.3, -157.86667)",L
381,Hotse,11913,Valid,L6,180.0,Fell,1956,35.66667,115.5,"(35.66667, 115.5)",L
395,Independence,12028,Valid,L6,880.0,Fell,1917,39.08333,-94.4,"(39.08333, -94.4)",L
396,Inner Mongolia,12037,Valid,L6,3000.0,Fell,1963,41.0,112.0,"(41.0, 112.0)",L
397,Innisfree,12039,Valid,L5,4576.0,Fell,1977,53.415,-111.3375,"(53.415, -111.3375)",L
404,Jackalsfontein,12065,Valid,L6,48000.0,Fell,1903,-32.5,21.9,"(-32.5, 21.9)",L
408,Jartai,12074,Valid,L6,20500.0,Fell,1979,39.7,105.8,"(39.7, 105.8)",L
410,Jesenice,51589,Valid,L6,3667.0,Fell,2009,46.42137,14.05217,"(46.42137, 14.05217)",L
411,Jhung,12085,Valid,L5,5900.0,Fell,1873,31.3,72.38333,"(31.3, 72.38333)",L
415,Jodiya,47362,Valid,L5,100.0,Fell,2006,22.68,70.31333,"(22.68, 70.31333)",L
422,Jumapalo,12209,Valid,L6,32490.0,Fell,1984,-7.71667,111.2,"(-7.71667, 111.2)",L
423,Junan,12210,Valid,L6,950.0,Fell,1976,35.2,118.8,"(35.2, 118.8)",L
430,Kagarlyk,12227,Valid,L6,1900.0,Fell,1908,49.86667,30.83333,"(49.86667, 30.83333)",L
434,Kakowa,12231,Valid,L6,577.0,Fell,1858,45.13333,21.66667,"(45.13333, 21.66667)",L
436,Kalumbi,12236,Valid,L6,4500.0,Fell,1879,17.83333,73.98333,"(17.83333, 73.98333)",L
437,Kamalpur,12238,Valid,L6,2770.0,Fell,1942,26.03333,81.46667,"(26.03333, 81.46667)",L
439,Kamsagar,12241,Valid,L6,1293.0,Fell,1902,14.18333,75.8,"(14.18333, 75.8)",L
440,Kandahar (Afghanistan),12243,Valid,L6,299.0,Fell,1959,31.6,65.78333,"(31.6, 65.78333)",L
444,Kaprada,47357,Valid,L5/6,1600.0,Fell,2004,20.33916,73.22329,"(20.33916, 73.22329)",L
445,Kaptal-Aryk,12253,Valid,L6,3500.0,Fell,1937,42.45,73.36667,"(42.45, 73.36667)",L
448,Karewar,12260,Valid,L6,180.0,Fell,1949,12.9,7.15,"(12.9, 7.15)",L
449,Karkh,12262,Valid,L6,22000.0,Fell,1905,27.8,67.16667,"(27.8, 67.16667)",L
450,Karloowala,12263,Valid,L6,2950.0,Fell,1955,31.58333,71.6,"(31.58333, 71.6)",L
454,Katagum,35465,Valid,L6,1500.0,Fell,1999,11.33333,10.08333,"(11.33333, 10.08333)",L
457,Kediri,12270,Valid,L4,3300.0,Fell,1940,-7.75,112.01667,"(-7.75, 112.01667)",L
458,Kemer,53654,Valid,L4,5760.0,Fell,2008,36.54194,29.41822,"(36.54194, 29.41822)",L
459,Kendleton,12275,Valid,L4,6937.0,Fell,1939,29.45,-96.0,"(29.45, -96.0)",L
466,Kharkov,12291,Valid,L6,1500.0,Fell,1787,50.625,35.075,"(50.625, 35.075)",L
467,Kheragur,12294,Valid,L6,450.0,Fell,1860,26.95,77.88333,"(26.95, 77.88333)",L
469,Khmelevka,12297,Valid,L5,6109.0,Fell,1929,56.75,75.33333,"(56.75, 75.33333)",L
470,Khohar,12298,Valid,L3.6,9700.0,Fell,1910,25.1,81.53333,"(25.1, 81.53333)",L
473,Kiel,12301,Valid,L6,737.6,Fell,1962,54.4,10.15,"(54.4, 10.15)",L
482,Kisvarsány,12325,Valid,L6,1550.0,Fell,1914,48.16667,22.30833,"(48.16667, 22.30833)",L
483,Kitchener,12326,Valid,L6,202.6,Fell,1998,43.38333,-80.38333,"(43.38333, -80.38333)",L
487,Kokubunji,12342,Valid,L6,11510.0,Fell,1986,34.3,133.95,"(34.3, 133.95)",L
492,Krasnoi-Ugol,12355,Valid,L6,2440.0,Fell,1829,54.03333,40.9,"(54.03333, 40.9)",L
496,Kukschin,12368,Valid,L6,2250.0,Fell,1938,51.15,31.7,"(51.15, 31.7)",L
497,Kulak,12369,Valid,L5,453.6,Fell,1961,30.73111,66.80222,"(30.73111, 66.80222)",L
498,Kuleschovka,12370,Valid,L6,6000.0,Fell,1811,50.75,33.5,"(50.75, 33.5)",L
500,Kunashak,12377,Valid,L6,200000.0,Fell,1949,55.78333,61.36667,"(55.78333, 61.36667)",L
503,Kusiali,12382,Valid,L6,5.0,Fell,1860,29.68333,78.38333,"(29.68333, 78.38333)",L
