"","id","recclass","mass","fall_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","over_under","coords.x1","coords.x2","optional"
"6016",23294,"L5",119.5,"Found",2000,20.935,57.01167,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,57.01167,20.935,TRUE
"77",79,"H4/5",138,"Found",1990,27.68333,4.48333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.48333,27.68333,TRUE
"654",5021,"H6",1770.5,"Fell",1938,39.08333,-89.15,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-89.15,39.08333,TRUE
"3638",11484,"OC",2700,"Found",1965,31.59333,-98.25,"Chondrite","Chondrite","Stony",NA,NA,"2",0.463225690897741,-98.25,31.59333,TRUE
"4045",11896,"Iron, IIAB",12200,"Found",1887,34.36667,-85.43333,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","1",0.297273742080897,-85.43333,34.36667,TRUE
"5303",17990,"L6",3750,"Fell",1900,47.88333,22.03333,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,22.03333,47.88333,TRUE
"6819",24209,"OC",220,"Found",1978,43.827,-70.24717,"Chondrite","Chondrite","Stony",NA,NA,"10",0.461815233876118,-70.24717,43.827,TRUE
"8560",51878,"H4",1713.8,"Found",2009,21.37387,56.31365,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,56.31365,21.37387,TRUE
"6900",24281,"H5",150000,"Fell",1967,-26.59278,120.32833,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,120.32833,-26.59278,TRUE
"5991",23269,"H6",23.2,"Found",2001,21.01183,57.33,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.33,21.01183,TRUE
"9647",56483,"H5",12.1,"Found",1979,19.07833,54.50556,"H","Chondrite","Stony","Ordinary","H","14",0.498018659921233,54.50556,19.07833,TRUE
"7070",30489,"H6",36.35,"Found",2002,35.05475,-116.75432,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-116.75432,35.05475,TRUE
"6196",23479,"H5",3500,"Found",1941,39.3,-102.83333,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-102.83333,39.3,TRUE
"4989",16886,"OC",5397,"Found",1969,28.95,-97.40278,"Chondrite","Chondrite","Stony",NA,NA,"2",0.463225690897741,-97.40278,28.95,TRUE
"339",342,"H4",261,"Found",2002,27.73333,4.43333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.43333,27.73333,TRUE
"4203",12069,"Iron",1967,"Fell",1621,31,75,"Iron","Achondrite","Iron",NA,NA,"15",0.406210536590808,75,31,TRUE
"5057",16955,"Iron, IAB-MG",20000,"Found",1936,46.36667,-101.95,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.463225690897741,-101.95,46.36667,TRUE
"9632",56468,"L5",34.2,"Found",1979,19.8475,56.45917,"L","Chondrite","Stony","Ordinary","L","14",0.498018659921233,56.45917,19.8475,TRUE
"2434",6903,"H6",598,"Found",2000,18.7385,54.26783,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.26783,18.7385,TRUE
"7054",30473,"H4",6.1,"Found",2000,35.06785,-116.7494,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-116.7494,35.06785,TRUE
"9419",56169,"H6",10.8,"Found",2010,-24.85,-70.53333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-70.53333,-24.85,TRUE
"5029",16931,"H6",1500,"Found",1968,34.58333,-102.08333,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-102.08333,34.58333,TRUE
"6148",23426,"H5",2128.9,"Found",2002,20.59637,57.16163,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.16163,20.59637,TRUE
"670",5037,"L6",18,"Fell",1877,20.88333,74.83333,"L","Chondrite","Stony","Ordinary","L","1",0.297273742080897,74.83333,20.88333,TRUE
"4032",11884,"L6",4500,"Fell",1804,55.9,-4.23333,"L","Chondrite","Stony","Ordinary","L","2",0.463225690897741,-4.23333,55.9,TRUE
"3752",11598,"H5",2249,"Found",1995,28.55917,13.009,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,13.009,28.55917,TRUE
"1832",6241,"L6",321,"Found",1999,26.96667,16.41667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,16.41667,26.96667,TRUE
"4741",15415,"L6",68,"Found",1991,42.29111,-88.62556,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-88.62556,42.29111,TRUE
"5378",18081,"Iron, IIIE",3000,"Found",1935,34.9,-101.21667,"Iron IIIE","Achondrite","Iron","Magmatic","Siderite","13",0.428663281861922,-101.21667,34.9,TRUE
"1682",6089,"L6",21,"Found",1997,27.186,16.287,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,16.287,27.186,TRUE
"8907",53633,"L5",2500,"Fell",2010,-20.85001,-41.73356,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-41.73356,-20.85001,TRUE
"8579",51897,"L6",49.3,"Found",2009,20.66842,55.34008,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,55.34008,20.66842,TRUE
"5784",22753,"L6",15,"Found",1969,34.21667,-103.55,"L","Chondrite","Stony","Ordinary","L","2",0.463225690897741,-103.55,34.21667,TRUE
"699",5069,"H6",67,"Found",1998,40.5,-101.08333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-101.08333,40.5,TRUE
"9643",56479,"H5",66,"Found",1979,19.10778,54.82167,"H","Chondrite","Stony","Ordinary","H","14",0.498018659921233,54.82167,19.10778,TRUE
"5488",18850,"Iron, IIIAB",14000,"Found",1893,41.33333,-86.31667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.463225690897741,-86.31667,41.33333,TRUE
"7855",45887,"L6",115.43,"Found",2006,21.16638,58.41035,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,58.41035,21.16638,TRUE
"1382",5788,"H4",39,"Found",1997,27.19483,16.06917,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.06917,27.19483,TRUE
"6214",23497,"H4",1900,"Found",1936,39.83333,-96.06667,"H","Chondrite","Stony","Ordinary","H","1",0.297273742080897,-96.06667,39.83333,TRUE
"3545",10954,"H",479,"Found",1975,37.96667,-102.33333,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-102.33333,37.96667,TRUE
"3322",10029,"Iron, ungrouped",1900,"Found",1936,33.71667,-100.83333,"Iron","Achondrite","Iron",NA,NA,"13",0.428663281861922,-100.83333,33.71667,TRUE
"8219",50921,"L6",387.9,"Found",2008,19.66977,55.5124,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,55.5124,19.66977,TRUE
"8146",48968,"Eucrite-pmict",4.8,"Found",2003,19.16525,54.67247,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","11",0.00485781484723708,54.67247,19.16525,TRUE
"5540",22358,"H4",6045,"Fell",1857,17.76667,95.18333,"H","Chondrite","Stony","Ordinary","H","1",0.297273742080897,95.18333,17.76667,TRUE
"7910",45942,"H4",167.41,"Found",2006,20.79325,57.35065,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.35065,20.79325,TRUE
"2175",6604,"H5",7000,"Fell",1998,41.98444,59.685,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,59.685,41.98444,TRUE
"9774",56703,"L6",17.9,"Found",2011,-24.85,-70.53333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-70.53333,-24.85,TRUE
"2909",7378,"L6",206,"Found",2001,19.32458,54.8239,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.8239,19.32458,TRUE
"3254",7778,"H3",88,"Found",1991,29.685,4.03194,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.03194,29.685,TRUE
"6579",23892,"Iron, IIE",810,"Found",1983,34.53333,-108.35,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","13",0.428663281861922,-108.35,34.53333,TRUE
"9167",55410,"H6",3407.8,"Found",2010,22.75747,55.41402,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,55.41402,22.75747,TRUE
"828",5210,"L5",100.3,"Found",1986,-30.31667,126.61667,"L","Chondrite","Stony","Ordinary","L","14",0.498018659921233,126.61667,-30.31667,TRUE
"8025",48574,"H4",1457.3,"Found",2007,19.78328,56.41393,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,56.41393,19.78328,TRUE
"3029",7498,"L6",444,"Found",2000,18.72743,54.76705,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.76705,18.72743,TRUE
"2637",7106,"H5",688,"Found",2001,18.21833,54.10667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.10667,18.21833,TRUE
"5404",18110,"Eucrite-pmict",5100,"Fell",1933,36.21667,-103.4,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","13",0.428663281861922,-103.4,36.21667,TRUE
"4597",12770,"Iron, IIE",344,"Found",1964,29.6,103.7,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative","1",0.297273742080897,103.7,29.6,TRUE
"4525",12431,"H5",226,"Found",1998,27.285,-9.59017,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-9.59017,27.285,TRUE
"7280",33770,"H4",63.5,"Found",2004,19.15547,54.5555,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.5555,19.15547,TRUE
"5240",17843,"CH3",18.1,"Found",2000,20.34667,-11.83383,"CH","Chondrite","Stony","Carbonaceous","CR","11",0.00485781484723708,-11.83383,20.34667,TRUE
"4651",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",71.3451083182367,-0.83333,38,TRUE
"9536",56329,"L6",128,"Found",2010,18.91455,54.47293,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.47293,18.91455,TRUE
"8474",51659,"H~5",1360.8,"Found",2003,19.31817,55.77532,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,55.77532,19.31817,TRUE
"4243",12111,"H4",73.7,"Found",2000,19.43,56.315,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,56.315,19.43,TRUE
"1787",6195,"H5",288,"Found",1999,27.16306,16.00444,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.00444,27.16306,TRUE
"4134",11988,"H4",14500,"Found",1910,41.18333,-103,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-103,41.18333,TRUE
"2221",6663,"H4",604,"Found",1944,33.51667,-95.3,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-95.3,33.51667,TRUE
"4322",12212,"L5",241,"Found",1932,30.5,-99.83333,"L","Chondrite","Stony","Ordinary","L","2",0.463225690897741,-99.83333,30.5,TRUE
"2359",6828,"H6",10500,"Found",2003,18.65952,54.2463,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.2463,18.65952,TRUE
"237",239,"H4/5",218,"Found",1991,27.73472,4.31611,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.31611,27.73472,TRUE
"8214",50916,"L6",606.4,"Found",2007,19.77988,56.41342,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.41342,19.77988,TRUE
"2094",6504,"H3.9",158.1,"Found",2000,27.0345,16.14283,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.14283,27.0345,TRUE
"6896",24277,"Iron, ungrouped",11700,"Found",1995,-38.10306,146.18111,"Iron","Achondrite","Iron",NA,NA,"11",0.00485781484723708,146.18111,-38.10306,TRUE
"9884",57340,"H~5",120,"Found",2011,-25,-70.46667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-70.46667,-25,TRUE
"7835",45867,"LL6",528.4,"Found",2006,19.75175,56.57985,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,56.57985,19.75175,TRUE
"7339",34023,"L/LL4",4235,"Found",2004,19.6604,56.96172,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,56.96172,19.6604,TRUE
"9",10,"Acapulcoite",1914,"Fell",1976,16.88333,-99.9,"Acapulcoite","Achondrite","Stony","Primitive",NA,"0",71.3451083182367,-99.9,16.88333,TRUE
"7853",45885,"H5",5591,"Found",2006,21.05978,58.40432,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,58.40432,21.05978,TRUE
"7398",34510,"L/LL5",86,"Found",2003,19.39833,54.53,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,54.53,19.39833,TRUE
"1158",5564,"L5",242,"Found",1995,27.25817,16.1355,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,16.1355,27.25817,TRUE
"2037",6447,"LL6",8,"Found",1998,27.08333,16.05,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,16.05,27.08333,TRUE
"2957",7426,"H5",425,"Found",2001,19.09908,54.8067,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,54.8067,19.09908,TRUE
"3926",11772,"L5",3030,"Found",1999,29.09517,12.5655,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,12.5655,29.09517,TRUE
"1842",6252,"H5/6",1120,"Found",1999,26.96667,16.4,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.4,26.96667,TRUE
"407",415,"L5",177,"Found",1993,27.59167,4.31694,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,4.31694,27.59167,TRUE
"6347",23634,"H5",16.37,"Found",1992,-30.2,126.5,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,126.5,-30.2,TRUE
"3658",11504,"H4",127,"Found",1990,28.96667,12.61667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,12.61667,28.96667,TRUE
"7331",34010,"H5",373,"Found",2004,20.52693,57.13433,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.13433,20.52693,TRUE
"3397",10121,"L4",26100,"Found",1957,33.50667,-97.65139,"L","Chondrite","Stony","Ordinary","L","2",0.463225690897741,-97.65139,33.50667,TRUE
"5275",17941,"H5",40000,"Found",1935,-31,132,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,132,-31,TRUE
"3701",11547,"Ureilite",136,"Found",1994,28.77767,12.3355,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"11",0.00485781484723708,12.3355,28.77767,TRUE
"7077",30496,"LL6",81.4,"Found",2004,35.05628,-116.73377,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708,-116.73377,35.05628,TRUE
"6894",24275,"Iron, IIIAB",7645,"Found",1962,47.98333,-103.65,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.463225690897741,-103.65,47.98333,TRUE
"5638",22591,"H4",135,"Found",1942,40.08333,-98.91667,"H","Chondrite","Stony","Ordinary","H","1",0.297273742080897,-98.91667,40.08333,TRUE
"5179",17629,"Ureilite",422,"Found",2000,30.91667,-4.9,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"11",0.00485781484723708,-4.9,30.91667,TRUE
"4082",11936,"H5",25,"Found",1991,-30.28333,129.56667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,129.56667,-30.28333,TRUE
"2130",6541,"L4",4000,"Found",1986,29.865,11.69167,"L","Chondrite","Stony","Ordinary","L","14",0.498018659921233,11.69167,29.865,TRUE
"1531",5937,"H5",61,"Found",1997,27.46133,16.1955,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.1955,27.46133,TRUE
"536",2349,"H5",55400,"Found",1969,32.9,-102.28333,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,-102.28333,32.9,TRUE
"991",5392,"H5",19500,"Found",1949,-31.93333,126.21667,"H","Chondrite","Stony","Ordinary","H","13",0.428663281861922,126.21667,-31.93333,TRUE
"3476",10851,"L6",6400,"Fell",1897,27.35,68.53333,"L","Chondrite","Stony","Ordinary","L","14",0.498018659921233,68.53333,27.35,TRUE
"4106",11960,"H4",35.9,"Found",1993,-30.35,129.66667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,129.66667,-30.35,TRUE
"1490",5896,"H4",118,"Found",1997,27.20217,16.05833,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.05833,27.20217,TRUE
"78",80,"L6",1379,"Found",1990,27.63333,4.28333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,4.28333,27.63333,TRUE
"7530",35540,"L5",4012,"Found",2005,19.75643,56.55205,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.55205,19.75643,TRUE
"1962",6372,"H5",6,"Found",2000,26.98683,16.43717,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,16.43717,26.98683,TRUE
"7893",45925,"L~6",43.3,"Found",2001,21.06637,57.2648,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,57.2648,21.06637,TRUE
"7826",45858,"L6",261.65,"Found",2006,19.72743,55.72533,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,55.72533,19.72743,TRUE
"8930",53806,"H4",8100,"Found",2006,37.52392,-98.62993,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-98.62993,37.52392,TRUE
"9078",54682,"L5",5.1,"Found",2009,38.94306,-113.37833,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-113.37833,38.94306,TRUE
"7240",31345,"L6",369,"Found",2003,24.7561,-0.43458,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-0.43458,24.7561,TRUE
"5500",18865,"Winonaite",157,"Fell",1931,53.03639,-4.31944,"Winonaite","Achondrite","Stony","Primitive",NA,"2",0.463225690897741,-4.31944,53.03639,TRUE
"5849",23102,"LL6",271000,"Fell",1966,45.3,0.23333,"LL","Chondrite","Stony","Ordinary","LL","2",0.463225690897741,0.23333,45.3,TRUE
"4944",16839,"L4",37.7,"Found",1993,-30.41667,129.85,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,129.85,-30.41667,TRUE
"8884",52979,"H4",8.5,"Found",2008,35.28638,-117.48305,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-117.48305,35.28638,TRUE
"202",204,"H5",29,"Found",1991,27.57694,4.03389,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.03389,27.57694,TRUE
"4079",11933,"Ureilite",108,"Found",1991,-30.41667,129.81667,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"11",0.00485781484723708,129.81667,-30.41667,TRUE
"2107",6517,"Ureilite",17,"Found",2000,27.08333,16.36667,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"11",0.00485781484723708,16.36667,27.08333,TRUE
"7590",35600,"L5",1323.9,"Found",2005,19.6865,56.14503,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.14503,19.6865,TRUE
"4661",14719,"L5",22,"Found",1968,-34.45,140.56667,"L","Chondrite","Stony","Ordinary","L","13",0.428663281861922,140.56667,-34.45,TRUE
"7706",35717,"L6",1400,"Found",2002,18.62618,53.91583,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,53.91583,18.62618,TRUE
"8454",51639,"H~4",380.9,"Found",2003,19.35872,55.71072,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,55.71072,19.35872,TRUE
"1462",5868,"L6",189,"Found",1997,27.03383,16.326,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,16.326,27.03383,TRUE
"5613",22566,"H3-6",4760,"Found",1986,-30.21667,128.3,"H","Chondrite","Stony","Ordinary","H","2",0.463225690897741,128.3,-30.21667,TRUE
"2340",6809,"L4",334.23,"Found",2003,18.5539,54.01315,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,54.01315,18.5539,TRUE
"176",178,"H3.8/4",559,"Found",1990,27.73333,4.11667,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,4.11667,27.73333,TRUE
"6426",23741,"L/LL6",1710.5,"Fell",1916,25.93333,84.28333,"LL","Chondrite","Stony","Ordinary","LL","1",0.297273742080897,84.28333,25.93333,TRUE
"6085",23363,"L5",262,"Found",2001,20.86333,56.20333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,56.20333,20.86333,TRUE
"5760",22729,"L5",22.2,"Found",1990,34.08333,-103.51667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,-103.51667,34.08333,TRUE
"408",416,"L6",1000,"Found",2001,27.4,4.35,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,4.35,27.4,TRUE
"3415",10139,"H5-6",46.87,"Found",1992,-30.15383,128.07283,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,128.07283,-30.15383,TRUE
"9595",56431,"LL6",724,"Found",1976,47.02633,10.27333,"LL","Chondrite","Stony","Ordinary","LL","8",9.36101905684755,10.27333,47.02633,TRUE
"9523",56312,"Eucrite-pmict",168,"Found",2004,18.259,54.02947,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","11",0.00485781484723708,54.02947,18.259,TRUE
"2125",6535,"Eucrite-pmict",56.12,"Found",2001,27.1725,16.38617,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","11",0.00485781484723708,16.38617,27.1725,TRUE
"734",5106,"H5",80.8,"Found",1998,37.21667,-117.08333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,-117.08333,37.21667,TRUE
"5572",22390,"H5",300,"Fell",1899,19.86667,-100.81667,"H","Chondrite","Stony","Ordinary","H","1",0.297273742080897,-100.81667,19.86667,TRUE
"9656",56492,"L5",46,"Found",1979,19.84861,56.43611,"L","Chondrite","Stony","Ordinary","L","14",0.498018659921233,56.43611,19.84861,TRUE
"7333",34012,"H4/5",3,"Found",2004,21.00382,57.26387,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708,57.26387,21.00382,TRUE
"4889",16745,"Iron, IIIAB",10100000,"Found",1600,27.05,-105.43333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","15",0.406210536590808,-105.43333,27.05,TRUE
"4735",15408,"Iron, IVA",10300,"Found",1876,-23.45,-70.11667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","13",0.428663281861922,-70.11667,-23.45,TRUE
"5837",23089,"H4",1000,"Fell",1950,38.7,-90.23333,"H","Chondrite","Stony","Ordinary","H","1",0.297273742080897,-90.23333,38.7,TRUE
"4667",14727,"H6",7.5,"Found",1963,34.5,-116.95,"H","Chondrite","Stony","Ordinary","H","13",0.428663281861922,-116.95,34.5,TRUE
"7007",30423,"Lunar (anorth)",22.3,"Found",2001,18.2496,53.99437,"Lunar","Achondrite","Stony","Moon",NA,"11",0.00485781484723708,53.99437,18.2496,TRUE
"1802",6210,"L6",532,"Found",1999,27.11667,16.43333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,16.43333,27.11667,TRUE
"8703",52048,"L4",20.7,"Found",2009,30.97153,10.05499,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708,10.05499,30.97153,TRUE
"38",39,"H4",98,"Found",1989,27.68333,4.33333,"H","Chondrite","Stony","Ordinary","H","14",0.498018659921233,4.33333,27.68333,TRUE
