"","X","id","recclass","mass","fell_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"9206",9206,55449,"H6",4.91,"Found",2010,20.4545,55.58232,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6934",6934,30345,"H5",4,"Fell",1951,1,22.5,"H","Chondrite","Stony","Ordinary","H",18,10.7446597222222
"2374",2374,6843,"L6",654,"Found",1999,19.29467,54.71317,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9088",9088,54827,"L5",1.3,"Found",2010,-25.44067,-69.86083,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8030",8030,48579,"H6",131.449,"Found",2007,19.93645,56.36058,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3207",3207,7723,"LL6",1161,"Fell",1932,32.33333,-6.3,"LL","Chondrite","Stony","Ordinary","LL",2,0.463225690897741
"608",608,4950,"Iron, IIE-an",12000,"Found",1855,-28.08333,-69.33333,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative",13,0.428663281861922
"2419",2419,6888,"H3",127.2,"Found",2001,18.74065,54.1997,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3099",3099,7568,"L5",39.3,"Found",2001,19.04892,54.49267,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4795",4795,15477,"H5",7746,"Found",1950,38.525,-95.78056,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"1505",1505,5911,"L6",639,"Found",1997,27.84983,15.88583,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8575",8575,51893,"L6",1991.7,"Found",2009,20.59832,55.52398,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7183",7183,30917,"L6",47.9,"Found",2001,28.5,-7.9,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5148",5148,17060,"H5",1145,"Found",1979,29.91667,-5.58333,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5374",5374,18077,"Iron",18000,"Fell",1914,43.48333,118.61667,"Iron","Achondrite","Iron",NA,NA,2,0.463225690897741
"2948",2948,7417,"L5-6",963,"Found",2001,19.12657,54.80297,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1690",1690,6098,"H5",34,"Found",1997,27.42383,16.2045,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2729",2729,7198,"L5/6",966,"Found",2001,18.76272,54.27838,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"779",779,5153,"OC",1550,"Found",1974,33.135,-102.27833,"Chondrite","Chondrite","Stony",NA,NA,2,0.463225690897741
"3037",3037,7506,"L5",163,"Found",2000,18.94455,54.67403,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9549",9549,56342,"L6",461,"Found",2010,18.97752,54.62923,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"304",304,307,"LL4",180,"Found",1992,27.6825,4.42028,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"6199",6199,23482,"Iron",20,"Found",1900,49.75,14.41667,"Iron","Achondrite","Iron",NA,NA,1,0.297273742080897
"4924",4924,16819,"Iron",79900,"Found",1937,33.13333,-5.56667,"Iron","Achondrite","Iron",NA,NA,2,0.463225690897741
"8335",8335,51052,"H6",7632,"Found",2007,30.20186,-111.93587,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7164",7164,30746,"L5",5.6,"Found",2003,34.5001,-116.94217,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"693",693,5063,"H6",1850,"Fell",1796,49.78333,30.16667,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"4176",4176,12036,"L/LL3.4",7250,"Found",1966,38.25,-97.66667,"LL","Chondrite","Stony","Ordinary","LL",1,0.297273742080897
"7124",7124,30546,"H5",8.1,"Found",2004,19.38517,54.83367,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7541",7541,35551,"L6",17.52,"Found",2005,19.98675,56.38977,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2917",2917,7386,"H5",830,"Found",2001,19.10948,54.8162,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"155",155,157,"H5",157,"Found",1990,27.58333,4.06667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6152",6152,23430,"H5",175.12,"Found",2003,20.60505,57.32175,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"835",835,5217,"LL6",36,"Found",1993,-30.12433,126.88667,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"6961",6961,30374,"Iron, IAB-MG",3800000,"Found",1884,-32.1,117.71667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",2,0.463225690897741
"1017",1017,5413,"H5",100,"Found",1986,-29.785,126.58833,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"4533",4533,12439,"H5",201,"Found",1992,-30.71061,140.15142,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5749",5749,22718,"L4",34.7,"Found",1969,34.08333,-103.5,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"449",449,460,"H5",66.5,"Found",1996,25.05,-106,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"343",343,346,"H5",400,"Found",2002,27.55,4.2,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3510",3510,10915,"H5",147000,"Found",1889,-30.38333,147.2,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5684",5684,22653,"L5",903,"Found",1991,-23.08333,14.715,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"6106",6106,23384,"H4",319,"Found",2002,20.36858,56.88668,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1413",1413,5819,"L5",229,"Found",1997,27.18383,16.12883,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2028",2028,6438,"L5",58,"Found",2000,27.25,16.18333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5223",5223,17807,"Acapulcoite",3824,"Found",1979,30.6,-5.05,"Acapulcoite","Achondrite","Stony","Primitive",NA,13,0.428663281861922
"172",172,174,"H5-6",84,"Found",1990,27.56667,4.33333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2105",2105,6515,"Martian (shergottite)",27.55,"Found",1999,27.32717,16.21667,"Shergottite","Achondrite","Stony","Martian","SNC",11,0.00485781484723708
"2466",2466,6935,"H4",356,"Found",2000,19.24633,54.70667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"691",691,5061,"LL6",11000,"Found",1958,38.30667,-99.71,"LL","Chondrite","Stony","Ordinary","LL",2,0.463225690897741
"9013",9013,54553,"L6",5511,"Found",2008,32.681,9.72872,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4244",4244,12112,"L5",832,"Found",2000,19.43667,56.82667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9633",9633,56469,"L5",51,"Found",1979,19.84917,56.46056,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"5025",5025,16927,"CM2",105,"Fell",1890,21.25,83.66667,"CM","Chondrite","Stony","Carbonaceous","CM-CO",1,0.297273742080897
"3120",3120,7589,"L6",147,"Found",2001,19.17667,54.67833,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3581",3581,11426,"H4",1000,"Fell",1841,51.93333,15.5,"H","Chondrite","Stony","Ordinary","H",10,0.461815233876118
"6540",6540,23861,"LL4",3650,"Found",2002,25.28333,0.2,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"8238",8238,50940,"H5",14.6,"Found",2008,19.53665,55.16277,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5635",5635,22588,"L6",81600,"Found",1986,36.98667,-97.555,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"856",856,5238,"L6",0.45,"Found",1994,-30.09167,126.88883,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"3294",3294,7819,"L6",5000,"Fell",1993,19.96722,-103.05167,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4677",4677,14737,"L5",14,"Found",1992,34.5,-116.95,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2977",2977,7446,"H5/6",503,"Found",2001,19.37513,54.74853,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"740",740,5112,"CM2",1342,"Fell",1930,54.23333,52.48333,"CM","Chondrite","Stony","Carbonaceous","CM-CO",1,0.297273742080897
"7751",7751,44852,"H4-6",177,"Found",2004,27.558,4.015,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2",2,2,"H6",720,"Fell",1951,56.18333,10.23333,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"3953",3953,11799,"L6",176,"Found",2001,29.33967,11.62433,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4694",4694,14754,"H6",2520,"Fell",1980,24.8,103.3,"H","Chondrite","Stony","Ordinary","H",12,0.49799067553469
"8252",8252,50954,"H5",3.2,"Found",2008,19.83422,56.48563,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6068",6068,23346,"H4",163,"Found",2001,21.01717,57.32033,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9174",9174,55417,"H5",3.86,"Found",2010,21.34387,55.45712,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6474",6474,23794,"Iron, IIIAB",320000,"Found",1903,-20.8,-69.66667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite",13,0.428663281861922
"5830",5830,23082,"L6",5500,"Fell",1841,46.95,-1.5,"L","Chondrite","Stony","Ordinary","L",2,0.463225690897741
"6846",6846,24230,"Iron, IIE-an",94200,"Found",1924,-32.26667,139.86667,"Iron IIE","Achondrite","Iron","Non-magmatic","Primative",2,0.463225690897741
"5381",5381,18084,"L4/5",10000,"Found",1986,-23.2,-70.43333,"L","Chondrite","Stony","Ordinary","L",13,0.428663281861922
"6205",6205,23488,"H4",43900,"Found",1961,32.68333,-102.61667,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"3505",3505,10910,"L6",1125,"Found",1990,30.50667,12.215,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9849",9849,57305,"L6",441,"Found",2010,-25.58333,-69.78333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5425",5425,18784,"Iron",4e+05,"Found",1917,34.7,117,"Iron","Achondrite","Iron",NA,NA,1,0.297273742080897
"2855",2855,7324,"H5",242,"Found",2001,18.71975,54.37838,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"668",668,5034,"L5",2000,"Fell",1859,43.21667,-0.23333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"535",535,2348,"Iron, IAB-MG",27000,"Found",1901,35.25,-112.5,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative",13,0.428663281861922
"3630",3630,11475,"L6",890.6,"Found",1958,19.91667,56.25,"L","Chondrite","Stony","Ordinary","L",14,0.498018659921233
"5451",5451,18812,"L5",11000,"Fell",1941,15.71667,108.1,"L","Chondrite","Stony","Ordinary","L",18,10.7446597222222
"146",146,148,"CR2",143,"Found",1990,27.56667,4.08333,"CR","Chondrite","Stony","Carbonaceous","CR",11,0.00485781484723708
"37",37,38,"H3.8",3130,"Found",1989,27.66667,4.25,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"5887",5887,23164,"CM2",60,"Fell",1939,24.16667,-99.33333,"CM","Chondrite","Stony","Carbonaceous","CM-CO",2,0.463225690897741
"2112",2112,6522,"H5",177,"Found",2000,27.2115,16.432,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6568",6568,23883,"H5",12.5,"Found",2001,18.30033,6.50683,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"9607",9607,56443,"H4",69,"Found",1979,19.68111,55.69806,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"4565",4565,12738,"H5",1443,"Found",1967,-31.53333,127.01667,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"8180",8180,49511,"H5/6",28.8,"Found",2008,-25.4425,-69.877167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6229",6229,23512,"L6",7000,"Fell",1989,34.75,10.71667,"L","Chondrite","Stony","Ordinary","L",13,0.428663281861922
"4284",4284,12152,"L5",246.77,"Found",2002,19.96255,56.75665,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1599",1599,6006,"L6",364,"Found",1998,27.81,15.933,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4187",4187,12050,"L6",869,"Found",1999,24.51667,-111.36667,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2530",2530,6999,"H4",86,"Found",2001,18.535,54.32167,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1793",1793,6201,"H4",2478,"Found",1999,26.8,16.06667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4302",4302,12170,"H3-5",581,"Found",2000,18.4254,56.82262,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4538",4538,12444,"LL6",25850,"Found",1924,-30.53333,134.75,"LL","Chondrite","Stony","Ordinary","LL",2,0.463225690897741
"2358",2358,6827,"L6",39,"Found",2002,19.30875,54.50178,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9264",9264,55507,"H5",0.26,"Found",2010,20.20273,56.0323,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"1159",1159,5565,"L4/5",100,"Found",1995,27.30583,16.13567,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8987",8987,54480,"L6",57,"Found",2010,-24.85,-70.53333,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2697",2697,7166,"H5",49,"Found",2001,19.10677,54.82085,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"395",395,403,"H5",1137,"Found",1990,27.33333,4.5,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"5206",5206,17743,"H4",111.7,"Found",1999,32.04333,-4.13667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6107",6107,23385,"L5",2027.06,"Found",2002,20.40277,57.0374,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"7363",7363,34052,"L4/5",10.2,"Found",2004,21.06242,57.2758,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5101",5101,17009,"Iron",353,"Found",1963,42.31667,-72.63333,"Iron","Achondrite","Iron",NA,NA,10,0.461815233876118
"6150",6150,23428,"L6",461.13,"Found",2003,20.59958,57.37525,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"8707",8707,52053,"L6",17.65,"Found",2009,18.32333,53.38767,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5066",5066,16966,"LL3.6",1393,"Fell",1883,-7.45,111.41667,"LL","Chondrite","Stony","Ordinary","LL",1,0.297273742080897
"5893",5893,23170,"Iron, IVA-an",15300,"Found",1960,-21.55,-43.01667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite",1,0.297273742080897
"8191",8191,50673,"Mesosiderite",2.9,"Found",2008,19.97875,56.41939,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,11,0.00485781484723708
"5165",5165,17360,"H4",137,"Found",2000,30.08333,-5.66667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3329",3329,10037,"Iron, ungrouped",763,"Found",1883,39.86667,-83.95,"Iron","Achondrite","Iron",NA,NA,1,0.297273742080897
"388",388,395,"Eucrite",82,"Found",2000,30.55,-4.9,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta",11,0.00485781484723708
"8644",8644,51962,"L6",9472.2,"Found",2009,18.87253,55.47592,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5817",5817,22787,"L5",50,"Found",1866,39.61667,-85.45,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"4674",4674,14734,"H4",6.4,"Found",1965,34.5,-116.95,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"4092",4092,11946,"L5/6",104,"Found",1991,-30.21583,129.72083,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"102",102,104,"H3.7",104,"Found",1990,27.71667,4.38333,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"6302",6302,23586,"LL5",3700,"Fell",1794,43.11667,11.6,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"5892",5892,23169,"Iron, ungrouped",119500,"Found",1958,24.5,-106,"Iron","Achondrite","Iron",NA,NA,12,0.49799067553469
"5744",5744,22713,"L4",12,"Found",1968,34.08333,-103.5,"L","Chondrite","Stony","Ordinary","L",1,0.297273742080897
"6544",6544,23865,"L4",30000,"Found",2002,25.4075,0.13639,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4258",4258,12126,"L6",1140,"Found",2000,19.63623,55.64393,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5919",5919,23197,"Martian (shergottite)",1344,"Found",1999,20.996,57.32583,"Shergottite","Achondrite","Stony","Martian","SNC",11,0.00485781484723708
"6209",6209,23492,"H5",758.2,"Found",1977,32.71667,-102.65,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5255",5255,17866,"H5",2875,"Found",2001,30.19267,-9.03667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"2500",2500,6969,"L6",516.2,"Found",2000,18.87222,54.47861,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"9812",9812,57183,"H5",426,"Found",2010,-25.23333,-69.71667,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4433",4433,12338,"Iron, IIE",15900,"Found",1898,10.26667,77.4,"Iron IIE","Achondrite","Iron","Magmatic","Siderite",17,3.8504410331384
"8923",8923,53794,"L~6",222.2,"Found",2009,18.15897,54.26892,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"174",174,176,"L5",157,"Found",1990,27.51667,4,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4162",4162,12021,"H4",96,"Found",1989,21.71667,1.6,"H","Chondrite","Stony","Ordinary","H",14,0.498018659921233
"1073",1073,5476,"H5",167,"Fell",1892,35.63333,-78.13333,"H","Chondrite","Stony","Ordinary","H",1,0.297273742080897
"1995",1995,6405,"CO3",3810,"Found",1999,27.20233,15.89583,"CO","Chondrite","Stony","Carbonaceous","CM-CO",11,0.00485781484723708
"8660",8660,51978,"H5",76.5,"Found",2009,19.42165,55.36857,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"3724",3724,11570,"L6",22114,"Found",1995,28.59583,13.269,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"4418",4418,12318,"Iron, ungrouped",12900,"Found",1891,32.9,-107.73333,"Iron","Achondrite","Iron",NA,NA,13,0.428663281861922
"5967",5967,23245,"H6",81,"Found",2000,21.015,57.338,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8947",8947,53883,"LL3.4",67,"Found",2008,18.43033,54.23717,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"4679",4679,14739,"LL6",12.5,"Found",1998,34.5095,-116.95583,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"2289",2289,6758,"L6",495,"Found",1999,19.20183,54.7385,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2563",2563,7032,"H6",36.6,"Found",2001,18.98667,54.60217,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7487",7487,35497,"L~5",128.96,"Found",2001,19.14145,54.8788,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"1714",1714,6122,"H5",3200,"Found",1998,27.217,16.38917,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"671",671,5039,"L6",100,"Fell",1893,20.83333,71.46667,"L","Chondrite","Stony","Ordinary","L",0,71.3451083182367
"7195",7195,30929,"CV3",184,"Found",2002,27.96667,-7.95,"CV","Chondrite","Stony","Carbonaceous","CV-CK",11,0.00485781484723708
"8118",8118,48690,"H5-6",16.8,"Found",1979,24.26,-102.14083,"H","Chondrite","Stony","Ordinary","H",13,0.428663281861922
"1541",1541,5947,"L5",11455,"Found",1998,27.86667,15.94283,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5551",5551,22369,"Iron, ungrouped",18200,"Found",1886,47,7.83333,"Iron","Achondrite","Iron",NA,NA,2,0.463225690897741
"7484",7484,35494,"L~6",11.53,"Found",2001,19.07152,54.77338,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"570",570,4916,"Iron, ungrouped",6400,"Found",1842,36.3,-82.88333,"Iron","Achondrite","Iron",NA,NA,11,0.00485781484723708
"5867",5867,23123,"Iron, IIAB",7500,"Found",1868,23.48333,-104.36667,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite",15,0.406210536590808
"8319",8319,51036,"L6",55,"Found",2009,22.87847,55.15128,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"5988",5988,23266,"H5",410.5,"Found",2001,20.6275,57.16433,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"7962",7962,47351,"Iron, IIE-an",6800,"Fell",2006,25.14333,75.81333,"Iron IIE","Achondrite","Iron","Magmatic","Siderite",11,0.00485781484723708
"7900",7900,45932,"LL~3",11.7,"Found",2007,20.55088,56.68353,"LL","Chondrite","Stony","Ordinary","LL",11,0.00485781484723708
"79",79,81,"L5/6",162,"Found",1990,27.63333,4.25,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2861",2861,7330,"H5",56,"Found",2001,18.7095,54.54132,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"8574",8574,51892,"L4",138.2,"Found",2009,20.52828,55.52977,"L","Chondrite","Stony","Ordinary","L",11,0.00485781484723708
"2187",2187,6626,"H4",4.5,"Found",1978,-30.88333,128.975,"H","Chondrite","Stony","Ordinary","H",2,0.463225690897741
"5205",5205,17742,"H6",28.8,"Found",1999,32.02167,-4.13833,"H","Chondrite","Stony","Ordinary","H",11,0.00485781484723708
"4983",4983,16880,"L6",223,"Found",1936,34.91667,-117.83333,"L","Chondrite","Stony","Ordinary","L",15,0.406210536590808
